step,mujoco_step_times,brax_step_times
456,3.886222839355469e-05,0.0009558200836181641
457,4.506111145019531e-05,0.0010271072387695312
458,3.910064697265625e-05,0.0010929107666015625
459,3.981590270996094e-05,0.0008692741394042969
460,4.982948303222656e-05,0.0008480548858642578
461,3.981590270996094e-05,0.0009343624114990234
462,4.1961669921875e-05,0.0008907318115234375
463,4.00543212890625e-05,0.0008540153503417969
464,4.124641418457031e-05,0.0008881092071533203
465,3.814697265625e-05,0.001280069351196289
466,4.100799560546875e-05,0.0009911060333251953
467,4.00543212890625e-05,0.0014388561248779297
468,3.981590270996094e-05,0.001294851303100586
469,3.886222839355469e-05,0.0009381771087646484
470,3.910064697265625e-05,0.0012989044189453125
471,4.076957702636719e-05,0.0015461444854736328
472,3.886222839355469e-05,0.0010728836059570312
473,3.886222839355469e-05,0.00101470947265625
474,4.482269287109375e-05,0.0008530616760253906
475,4.00543212890625e-05,0.0007948875427246094
476,4.1961669921875e-05,0.0008320808410644531
477,3.814697265625e-05,0.0013890266418457031
478,3.719329833984375e-05,0.000965118408203125
479,4.506111145019531e-05,0.0010156631469726562
480,4.029273986816406e-05,0.0017192363739013672
481,4.029273986816406e-05,0.0012629032135009766
482,4.8160552978515625e-05,0.0010929107666015625
483,4.029273986816406e-05,0.0011458396911621094
484,4.1961669921875e-05,0.0009100437164306641
485,3.981590270996094e-05,0.0010280609130859375
486,3.981590270996094e-05,0.0015308856964111328
487,0.00010704994201660156,0.0013020038604736328
488,6.699562072753906e-05,0.0009567737579345703
489,3.981590270996094e-05,0.0016582012176513672
490,7.295608520507812e-05,0.0008611679077148438
491,4.291534423828125e-05,0.0009448528289794922
492,4.887580871582031e-05,0.0006489753723144531
493,3.886222839355469e-05,0.0006110668182373047
494,4.9114227294921875e-05,0.0008871555328369141
495,4.291534423828125e-05,0.0009930133819580078
496,4.982948303222656e-05,0.001561880111694336
497,4.029273986816406e-05,0.0010139942169189453
498,6.198883056640625e-05,0.0008821487426757812
499,7.009506225585938e-05,0.0007390975952148438
500,4.673004150390625e-05,0.0008709430694580078
501,5.7220458984375e-05,0.0010118484497070312
502,5.2928924560546875e-05,0.001477956771850586
503,7.081031799316406e-05,0.0009310245513916016
504,5.412101745605469e-05,0.000997781753540039
505,7.510185241699219e-05,0.0008571147918701172
506,4.291534423828125e-05,0.0007679462432861328
507,4.220008850097656e-05,0.0007977485656738281
508,4.100799560546875e-05,0.0010149478912353516
509,3.886222839355469e-05,0.0011851787567138672
510,5.412101745605469e-05,0.0012371540069580078
511,5.507469177246094e-05,0.0014069080352783203
512,0.00033283233642578125,0.0009958744049072266
513,6.413459777832031e-05,0.0009050369262695312
514,4.8160552978515625e-05,0.0008759498596191406
515,5.1021575927734375e-05,0.0010199546813964844
516,5.412101745605469e-05,0.0008561611175537109
517,0.00024008750915527344,0.0009920597076416016
518,5.1975250244140625e-05,0.0008490085601806641
519,4.291534423828125e-05,0.001234292984008789
520,4.506111145019531e-05,0.001065969467163086
521,4.1961669921875e-05,0.0009679794311523438
522,4.1961669921875e-05,0.0010819435119628906
523,4.100799560546875e-05,0.0009109973907470703
524,4.124641418457031e-05,0.0008780956268310547
525,7.700920104980469e-05,0.0013010501861572266
526,6.389617919921875e-05,0.0008778572082519531
527,4.458427429199219e-05,0.0008530616760253906
528,4.8160552978515625e-05,0.0009300708770751953
529,5.221366882324219e-05,0.0008461475372314453
530,4.57763671875e-05,0.0009260177612304688
531,4.315376281738281e-05,0.0009090900421142578
532,4.887580871582031e-05,0.001232147216796875
533,4.482269287109375e-05,0.0010759830474853516
534,4.410743713378906e-05,0.0012969970703125
535,4.410743713378906e-05,0.000997781753540039
536,4.673004150390625e-05,0.0008590221405029297
537,4.601478576660156e-05,0.0009827613830566406
538,4.1961669921875e-05,0.0007989406585693359
539,4.887580871582031e-05,0.0016660690307617188
540,4.9114227294921875e-05,0.0010950565338134766
541,4.9114227294921875e-05,0.0012469291687011719
542,4.601478576660156e-05,0.0011658668518066406
543,6.389617919921875e-05,0.0007529258728027344
544,4.315376281738281e-05,0.0008640289306640625
545,4.220008850097656e-05,0.0010890960693359375
546,4.38690185546875e-05,0.0011048316955566406
547,4.291534423828125e-05,0.0011799335479736328
548,4.100799560546875e-05,0.0008418560028076172
549,4.00543212890625e-05,0.0008690357208251953
550,0.00017309188842773438,0.0007920265197753906
551,7.796287536621094e-05,0.0008928775787353516
552,5.030632019042969e-05,0.0008208751678466797
553,4.506111145019531e-05,0.0011038780212402344
554,4.315376281738281e-05,0.0009531974792480469
555,4.124641418457031e-05,0.0008602142333984375
556,4.410743713378906e-05,0.0014600753784179688
557,0.0005807876586914062,0.0010280609130859375
558,0.0002689361572265625,0.0008518695831298828
559,0.00010991096496582031,0.000911712646484375
560,8.869171142578125e-05,0.000881195068359375
561,5.888938903808594e-05,0.0013079643249511719
562,0.00028395652770996094,0.0018260478973388672
563,0.00013303756713867188,0.0010251998901367188
564,0.000125885009765625,0.0008640289306640625
565,0.00012087821960449219,0.0009500980377197266
566,0.0002791881561279297,0.0009119510650634766
567,5.817413330078125e-05,0.0010292530059814453
568,4.887580871582031e-05,0.0008480548858642578
569,4.291534423828125e-05,0.0009319782257080078
570,4.410743713378906e-05,0.0012540817260742188
571,4.100799560546875e-05,0.0008041858673095703
572,4.100799560546875e-05,0.0011749267578125
573,4.124641418457031e-05,0.0008907318115234375
574,4.482269287109375e-05,0.0007810592651367188
575,4.792213439941406e-05,0.0009911060333251953
576,3.886222839355469e-05,0.0008928775787353516
577,4.00543212890625e-05,0.000885009765625
578,4.1961669921875e-05,0.0008828639984130859
579,4.076957702636719e-05,0.0009527206420898438
580,4.100799560546875e-05,0.001062154769897461
581,4.291534423828125e-05,0.0009398460388183594
582,3.790855407714844e-05,0.0009980201721191406
583,3.910064697265625e-05,0.0009200572967529297
584,4.029273986816406e-05,0.0009846687316894531
585,4.100799560546875e-05,0.0008919239044189453
586,4.887580871582031e-05,0.0009882450103759766
587,4.00543212890625e-05,0.0008292198181152344
588,3.814697265625e-05,0.0009112358093261719
589,3.910064697265625e-05,0.0008919239044189453
590,4.029273986816406e-05,0.0012459754943847656
591,4.00543212890625e-05,0.0008790493011474609
592,3.790855407714844e-05,0.0009799003601074219
593,6.985664367675781e-05,0.0010750293731689453
594,4.291534423828125e-05,0.001001119613647461
595,3.886222839355469e-05,0.0008556842803955078
596,4.100799560546875e-05,0.0009672641754150391
597,3.910064697265625e-05,0.0016489028930664062
598,4.029273986816406e-05,0.0013880729675292969
599,4.506111145019531e-05,0.001035928726196289
600,4.7206878662109375e-05,0.0010390281677246094
601,4.00543212890625e-05,0.0012099742889404297
602,3.981590270996094e-05,0.0010251998901367188
603,4.982948303222656e-05,0.0008990764617919922
604,4.482269287109375e-05,0.0008041858673095703
605,4.029273986816406e-05,0.0008759498596191406
606,4.00543212890625e-05,0.000888824462890625
